id,height,weight
Y17405,2.81031696,75.296272
Y17412,3.161284,71.667536
Y17413,3.161284,81.192968
Y17414,3.161284,81.64656
Y17416,3.07160676,77.11064
Y17417,3.43805764,81.64656
Y17418,3.629025,82.100152
Y17419,3.53289616,72.57472
Y17420,2.81031696,63.50288
Y17421,3.161284,80.285784
Y17426,3.43805764,92.98636
Y17427,2.81031696,78.471416
Y17429,3.161284,72.57472
Y17431,3.07160676,81.64656
Y17432,2.81031696,86.18248
Y17434,3.161284,79.3786
Y17435,3.53289616,102.0582
Y17437,2.725801,90.7184
Y17438,2.98321984,72.57472
Y17440,3.25225156,68.945984
Y17442,2.81031696,72.57472
Y17443,3.53289616,86.18248
Y17444,2.725801,68.0388
Y17445,2.64257536,72.57472
Y17446,3.161284,72.57472
Y17447,2.89612324,61.23492
Y17448,3.43805764,63.50288
Y17449,2.89612324,92.98636
Y17450,3.07160676,146.963808
Y17453,3.43805764,75.749864
Y17454,3.53289616,89.357624
Y17455,3.53289616,113.398
Y17456,2.40064036,74.389088
Y17457,2.47999504,80.739376
Y17458,2.89612324,79.832192
Y17460,3.161284,95.25432
Y17464,3.34450944,113.398
Y17465,2.89612324,87.089664
Y17466,3.161284,71.667536
Y17467,3.07160676,83.91452
Y17468,2.98321984,90.7184
Y17471,3.25225156,99.79024
Y17472,2.47999504,86.636072
Y17475,2.725801,92.98636
Y17477,3.34450944,90.7184
Y17478,2.47999504,63.50288
Y17480,2.89612324,77.11064
Y17483,2.98321984,72.57472
Y17489,2.89612324,72.57472
Y17490,3.25225156,79.3786
Y17491,3.161284,78.017824
Y17492,3.161284,95.25432
Y17494,2.725801,56.699
Y17495,3.629025,122.46984
Y17496,3.25225156,56.699
Y17498,2.98321984,65.77084
Y17499,3.34450944,79.3786
Y17501,3.34450944,63.50288
Y17504,2.47999504,70.30676
Y17505,2.89612324,63.50288
Y17506,3.07160676,68.945984
Y17507,2.89612324,75.749864
Y17513,2.56064004,81.64656
Y17514,2.81031696,120.655472
Y17515,2.56064004,56.699
Y17517,2.40064036,59.874144
Y17519,2.81031696,58.059776
Y17520,2.56064004,81.64656
Y17521,2.47999504,55.338224
Y17522,2.64257536,77.564232
Y17523,2.64257536,66.224432
Y17527,2.98321984,87.543256
Y17529,3.25225156,149.68536
Y17530,3.72644416,89.811216
Y17531,2.56064004,63.50288
Y17533,2.89612324,55.338224
Y17534,3.92515344,90.7184
Y17535,3.43805764,74.84268
Y17538,2.98321984,72.57472
Y17539,2.725801,70.30676
Y17540,3.34450944,90.7184
Y17542,3.34450944,106.59412
Y17543,2.24580196,59.420552
Y17544,3.161284,90.7184
Y17545,2.81031696,81.64656
Y17546,3.53289616,77.11064
Y17548,2.98321984,68.492392
Y17551,2.64257536,68.0388
Y17555,2.40064036,76.203456
Y17557,3.34450944,90.7184
Y17560,3.07160676,69.853168
Y17565,2.89612324,65.77084
Y17569,2.725801,72.57472
Y17573,3.25225156,77.11064
Y17574,2.56064004,78.471416
Y17577,3.25225156,77.11064
Y17579,3.07160676,74.84268
Y17581,3.43805764,104.32616
Y17584,2.89612324,79.3786
Y17587,2.89612324,95.25432
Y17588,2.64257536,65.77084
Y17591,3.53289616,68.0388
Y17595,3.34450944,129.27372
Y17597,2.47999504,68.0388
Y17598,3.34450944,108.86208
Y17600,2.98321984,84.368112
Y17601,2.40064036,49.89512
Y17602,2.81031696,72.57472
Y17603,3.161284,104.779752
Y17605,3.34450944,83.007336
Y17608,3.07160676,77.11064
Y17609,3.34450944,90.7184
Y17612,3.07160676,95.25432
Y17614,3.34450944,81.64656
Y17615,3.161284,74.84268
Y17616,3.07160676,79.3786
Y17617,2.89612324,77.564232
Y17618,3.161284,68.0388
Y17620,,
Y17622,3.34450944,86.18248
Y17623,2.81031696,87.089664
Y17625,3.25225156,104.32616
Y17626,3.34450944,86.18248
Y17627,3.161284,79.3786
Y17628,3.53289616,86.18248
Y17630,2.89612324,90.7184
Y17631,2.98321984,78.017824
Y17632,2.89612324,59.874144
Y17633,3.161284,95.25432
Y17635,2.98321984,79.3786
Y17636,2.98321984,72.57472
Y17637,3.161284,81.64656
Y17642,3.34450944,92.98636
Y17643,3.25225156,92.98636
Y17644,3.72644416,113.398
Y17647,3.34450944,79.3786
Y17649,2.81031696,97.068688
Y17653,3.07160676,90.7184
Y17654,2.89612324,65.77084
Y17655,2.725801,90.7184
Y17656,3.34450944,72.57472
Y17657,2.98321984,74.84268
Y17658,2.725801,63.50288
Y17661,3.25225156,99.79024
Y17663,3.161284,91.171992
Y17665,2.725801,72.57472
Y17668,3.43805764,81.64656
Y17669,2.81031696,70.30676
Y17670,3.34450944,100.697424
Y17672,3.25225156,102.0582
Y17673,3.34450944,68.0388
Y17674,3.53289616,106.59412
Y17681,2.56064004,89.811216
Y17684,2.64257536,118.387512
Y17685,3.34450944,102.511792
Y17687,3.34450944,67.131616
Y17688,2.81031696,68.945984
Y17697,3.07160676,63.50288
Y17699,2.89612324,109.769264
Y17703,2.725801,54.43104
Y17705,3.72644416,75.749864
Y17706,3.43805764,86.18248
Y17707,2.64257536,92.98636
Y17708,2.725801,80.285784
Y17709,2.81031696,76.657048
Y17712,3.34450944,79.3786
Y17714,3.629025,117.480328
Y17715,2.81031696,65.77084
Y17725,3.07160676,99.79024
Y17726,3.53289616,96.615096
Y17727,2.81031696,89.811216
Y17728,3.25225156,95.707912
Y17729,2.56064004,77.11064
Y17730,3.34450944,72.57472
Y17732,2.98321984,83.91452
Y17733,3.07160676,72.57472
Y17735,2.40064036,59.420552
Y17741,3.34450944,88.45044
Y17742,3.07160676,113.398
Y17743,3.25225156,68.0388
Y17748,3.25225156,109.315672
Y17749,2.98321984,72.121128
Y17751,2.725801,84.368112
Y17752,2.89612324,63.50288
Y17755,3.43805764,102.965384
Y17756,2.725801,117.93392
Y17759,2.81031696,83.007336
Y17761,2.81031696,83.91452
Y17762,2.56064004,75.749864
Y17766,2.89612324,65.77084
Y17767,3.161284,86.18248
Y17768,2.98321984,92.98636
Y17769,3.07160676,86.18248
Y17770,3.43805764,86.18248
Y17771,2.98321984,77.11064
Y17772,3.34450944,86.18248
Y17774,2.56064004,58.513368
Y17776,3.161284,73.481904
Y17777,3.43805764,77.11064
Y17779,3.53289616,72.57472
Y17780,3.25225156,95.25432
Y17781,2.81031696,70.30676
Y17783,3.07160676,62.595696
Y17784,2.81031696,70.30676
Y17786,2.89612324,86.18248
Y17787,3.161284,81.64656
Y17788,2.89612324,70.30676
Y17789,3.161284,90.7184
Y17790,3.161284,90.7184
Y17792,2.56064004,68.0388
Y17793,3.25225156,90.264808
Y17794,3.25225156,84.821704
Y17795,3.72644416,88.45044
Y17796,3.43805764,65.77084
Y17797,2.81031696,65.77084
Y17799,2.98321984,78.471416
Y17801,3.25225156,105.233344
Y17802,2.64257536,95.25432
Y17803,3.72644416,88.45044
Y17804,3.07160676,83.91452
Y17805,3.07160676,69.399576
Y17808,3.07160676,76.657048
Y17809,3.161284,75.749864
Y17812,2.98321984,83.91452
Y17815,3.25225156,77.11064
Y17816,2.64257536,92.079176
Y17817,3.161284,122.46984
Y17818,2.81031696,61.23492
Y17820,3.25225156,95.25432
Y17821,2.81031696,68.0388
Y17823,3.34450944,97.52228
Y17825,2.89612324,63.50288
Y17826,2.322576,63.049288
Y17828,2.98321984,104.32616
Y17830,3.25225156,74.84268
Y17832,3.07160676,85.275296
Y17833,2.89612324,86.18248
Y17834,3.07160676,79.3786
Y17835,3.34450944,117.93392
Y17836,3.34450944,102.965384
Y17837,3.629025,81.64656
Y17838,3.161284,79.3786
Y17840,3.43805764,79.3786
Y17841,2.64257536,77.11064
Y17844,2.64257536,68.945984
Y17846,2.89612324,133.80964
Y17847,2.47999504,73.028312
Y17855,2.40064036,65.317248
Y17860,2.81031696,61.23492
Y17862,3.53289616,54.43104
Y17863,2.89612324,57.606184
Y17864,3.25225156,94.347136
Y17866,2.725801,92.98636
Y17867,3.43805764,108.86208
Y17868,3.34450944,97.52228
Y17870,2.98321984,103.872568
Y17871,2.81031696,83.91452
Y17873,3.72644416,117.93392
Y17875,2.81031696,65.317248
Y17876,2.81031696,90.7184
Y17877,3.161284,72.57472
Y17878,3.161284,74.84268
Y17879,2.40064036,63.50288
Y17880,2.322576,99.79024
Y17882,3.629025,90.7184
Y17883,3.161284,99.79024
Y17884,3.72644416,95.25432
Y17885,3.34450944,74.84268
Y17886,3.53289616,83.91452
Y17888,2.725801,72.57472
Y17889,3.72644416,117.93392
Y17890,2.725801,83.91452
Y17891,3.07160676,86.18248
Y17892,3.53289616,102.0582
Y17893,2.89612324,94.347136
Y17895,3.161284,84.821704
Y17896,3.34450944,80.739376
Y17897,3.161284,81.64656
Y17900,2.40064036,61.688512
Y17901,2.98321984,77.11064
Y17905,3.161284,81.64656
Y17906,3.25225156,63.049288
Y17907,3.53289616,78.925008
Y17909,2.81031696,145.14944
Y17910,2.81031696,87.543256
Y17911,2.81031696,122.46984
Y17912,3.161284,145.14944
Y17914,3.25225156,78.017824
Y17916,2.322576,71.213944
Y17917,2.89612324,78.017824
Y17918,2.89612324,74.389088
Y17919,3.161284,70.760352
Y17921,3.25225156,70.30676
Y17922,3.07160676,90.264808
Y17924,2.89612324,90.7184
Y17925,2.725801,86.18248
Y17926,3.161284,86.18248
Y17927,3.25225156,68.0388
Y17928,3.43805764,85.275296
Y17929,2.81031696,65.77084
Y17930,2.725801,72.121128
Y17931,2.98321984,85.275296
Y17932,2.81031696,107.047712
Y17934,2.56064004,58.96696
Y17935,2.81031696,62.142104
Y17936,2.64257536,110.222856
Y17938,2.64257536,77.11064
Y17941,2.98321984,72.57472
Y17942,2.98321984,79.3786
Y17947,2.81031696,53.977448
Y17948,3.25225156,83.91452
Y17949,2.98321984,95.707912
Y17951,3.53289616,83.91452
Y17955,2.64257536,80.739376
Y17956,2.64257536,75.296272
Y17957,3.25225156,77.11064
Y17958,2.89612324,68.0388
Y17959,3.07160676,63.50288
Y17960,3.34450944,117.93392
Y17961,3.07160676,85.275296
Y17962,3.53289616,72.57472
Y17963,3.34450944,115.66596
Y17964,2.47999504,61.23492
Y17965,2.98321984,72.57472
Y17966,3.25225156,175.086512
Y17967,3.43805764,98.883056
Y17968,3.43805764,99.79024
Y17970,2.725801,81.64656
Y17971,2.725801,81.64656
Y17972,2.322576,58.96696
Y17973,3.161284,115.66596
Y17974,3.53289616,72.57472
Y17977,3.25225156,96.161504
Y17978,2.725801,58.513368
Y17979,3.161284,104.32616
Y17980,3.72644416,137.438376
Y17981,3.629025,110.676448
Y17982,3.53289616,88.45044
Y17983,3.92515344,95.25432
Y17985,3.07160676,61.23492
Y17987,3.43805764,79.3786
Y17988,2.81031696,65.77084
Y17989,3.161284,58.96696
Y17990,2.81031696,63.956472
Y17991,3.53289616,92.98636
Y17992,3.161284,70.30676
Y17993,2.47999504,60.781328
Y17994,3.53289616,93.893544
Y17998,3.161284,99.79024
Y17999,3.25225156,68.0388
Y18000,2.64257536,70.30676
Y18010,3.34450944,99.79024
Y18012,3.53289616,86.18248
Y18013,3.43805764,72.57472
Y18015,3.07160676,97.52228
Y18016,2.98321984,85.275296
Y18018,2.64257536,58.96696
Y18019,2.89612324,79.3786
Y18020,2.98321984,81.64656
Y18021,2.64257536,48.534344
Y18025,3.07160676,74.84268
Y18026,3.161284,83.91452
Y18028,2.56064004,105.233344
Y18029,3.34450944,147.4174
Y18031,2.98321984,75.296272
Y18033,3.43805764,97.52228
Y18034,2.725801,72.57472
Y18035,2.89612324,58.513368
Y18036,2.81031696,87.996848
Y18037,3.25225156,89.811216
Y18039,3.161284,97.52228
Y18040,3.34450944,81.64656
Y18041,3.161284,83.91452
Y18042,2.89612324,70.30676
Y18043,3.629025,108.86208
Y18044,2.64257536,60.781328
Y18046,3.34450944,97.52228
Y18047,2.89612324,68.0388
Y18048,3.25225156,79.3786
Y18049,3.25225156,106.59412
Y18050,2.81031696,84.368112
Y18051,3.43805764,87.996848
Y18053,2.725801,71.667536
Y18055,3.161284,61.23492
Y18057,2.89612324,78.471416
Y18058,2.98321984,95.25432
Y18060,2.89612324,114.305184
Y18062,2.56064004,72.57472
Y18063,2.89612324,122.46984
Y18065,3.25225156,79.832192
Y18066,3.07160676,100.243832
Y18067,2.89612324,65.77084
Y18068,3.07160676,75.749864
Y18071,3.43805764,111.13004
Y18074,2.725801,80.739376
Y18075,3.161284,70.30676
Y18076,3.629025,128.820128
Y18077,2.98321984,61.688512
Y18078,3.25225156,86.18248
Y18079,3.161284,86.18248
Y18081,2.89612324,98.429464
Y18082,3.34450944,80.739376
Y18083,2.98321984,75.749864
Y18084,3.07160676,81.64656
Y18085,3.53289616,79.3786
Y18086,3.161284,81.64656
Y18088,3.161284,68.492392
Y18090,2.725801,69.399576
Y18091,2.98321984,68.0388
Y18093,3.53289616,83.91452
Y18094,2.98321984,149.68536
Y18096,3.629025,90.7184
Y18098,3.43805764,104.32616
Y18099,3.25225156,99.79024
Y18100,2.89612324,83.460928
Y18102,3.53289616,68.0388
Y18103,3.25225156,114.758776
Y18104,3.25225156,95.25432
Y18106,3.34450944,81.64656
Y18107,2.89612324,98.883056
Y18108,2.89612324,58.96696
Y18109,3.34450944,70.30676
Y18110,3.629025,98.883056
Y18112,3.34450944,78.017824
Y18113,2.725801,62.142104
Y18114,2.725801,54.43104
Y18115,2.64257536,65.317248
Y18116,2.09612484,86.636072
Y18118,2.89612324,167.82904
Y18120,3.161284,60.327736
Y18121,3.53289616,77.11064
Y18123,2.98321984,77.11064
Y18124,2.725801,73.481904
Y18126,3.82515364,122.923432
Y18127,3.161284,81.64656
Y18133,2.81031696,67.131616
Y18134,2.47999504,87.089664
Y18137,2.64257536,68.945984
Y18139,2.64257536,90.264808
Y18141,2.81031696,72.121128
Y18143,2.89612324,72.57472
Y18144,2.98321984,97.975872
Y18145,2.98321984,93.893544
Y18146,2.98321984,86.18248
Y18148,3.07160676,86.18248
Y18152,3.25225156,68.0388
Y18154,2.64257536,83.460928
Y18155,3.53289616,104.32616
Y18156,3.07160676,84.821704
Y18159,2.725801,63.50288
Y18161,2.64257536,74.84268
Y18162,3.25225156,70.30676
Y18163,3.161284,81.64656
Y18164,3.07160676,113.398
Y18168,2.56064004,74.389088
Y18169,3.07160676,81.64656
Y18172,3.25225156,104.32616
Y18180,3.07160676,84.368112
Y18187,3.07160676,82.100152
Y18190,2.725801,68.0388
Y18191,3.161284,73.481904
Y18193,3.07160676,71.667536
Y18197,2.89612324,72.57472
Y18200,2.98321984,73.028312
Y18201,2.98321984,99.79024
Y18203,3.34450944,68.0388
Y18204,3.161284,54.43104
Y18205,3.25225156,86.18248
Y18206,3.07160676,97.52228
Y18211,3.161284,81.64656
Y18212,3.53289616,79.832192
Y18213,3.34450944,97.52228
Y18216,2.64257536,74.389088
Y18218,2.725801,68.0388
Y18219,3.07160676,86.18248
Y18220,2.98321984,86.18248
Y18222,2.64257536,67.585208
Y18223,3.07160676,72.57472
Y18224,2.56064004,69.399576
Y18225,2.40064036,50.348712
Y18226,3.53289616,81.64656
Y18227,2.98321984,79.3786
Y18228,2.98321984,81.64656
Y18229,3.07160676,77.11064
Y18230,3.07160676,93.439952
Y18231,3.34450944,63.50288
Y18232,3.161284,90.7184
Y18233,3.07160676,68.0388
Y18235,2.98321984,68.492392
Y18237,2.81031696,72.57472
Y18238,3.34450944,78.471416
Y18239,3.53289616,181.4368
Y18242,2.89612324,61.688512
Y18246,3.25225156,95.25432
Y18247,2.40064036,68.0388
Y18250,3.25225156,81.64656
Y18251,2.98321984,110.676448
Y18253,3.43805764,75.749864
Y18254,2.81031696,72.57472
Y18255,3.161284,71.667536
Y18256,3.34450944,97.52228
Y18257,2.81031696,70.30676
Y18259,2.89612324,92.98636
Y18263,3.34450944,83.91452
Y18264,2.56064004,73.935496
Y18265,2.98321984,68.0388
Y18267,,
Y18268,2.98321984,99.79024
Y18269,3.25225156,111.13004
Y18270,,
Y18274,2.81031696,86.18248
Y18275,3.34450944,99.79024
Y18276,2.98321984,117.93392
Y18279,3.629025,81.64656
Y18280,3.07160676,131.54168
Y18286,3.34450944,93.439952
Y18287,3.161284,99.79024
Y18289,3.53289616,74.84268
Y18290,2.98321984,95.25432
Y18291,3.07160676,72.57472
Y18293,2.98321984,74.84268
Y18294,3.43805764,90.7184
Y18297,2.89612324,62.142104
Y18298,3.25225156,89.811216
Y18299,2.98321984,68.0388
Y18300,3.07160676,95.25432
Y18301,3.43805764,83.91452
Y18306,2.89612324,90.7184
Y18307,3.07160676,88.45044
Y18308,3.161284,86.636072
Y18310,2.64257536,72.57472
Y18311,2.98321984,90.7184
Y18312,3.34450944,95.25432
Y18313,3.82515364,90.7184
Y18314,2.81031696,70.30676
Y18315,3.161284,81.192968
Y18316,3.72644416,82.100152
Y18317,,
Y18318,3.72644416,74.84268
Y18319,3.43805764,113.398
Y18320,3.25225156,76.203456
Y18321,3.34450944,108.86208
Y18322,3.07160676,74.84268
Y18323,3.07160676,75.749864
Y18324,3.43805764,90.7184
Y18325,3.34450944,74.84268
Y18330,2.47999504,75.749864
Y18332,2.56064004,58.96696
Y18337,3.161284,86.18248
Y18338,3.34450944,104.32616
Y18339,2.89612324,86.18248
Y18340,3.25225156,81.64656
Y18341,3.25225156,94.347136
Y18342,2.725801,77.564232
Y18343,3.07160676,63.50288
Y18344,3.34450944,102.0582
Y18345,2.725801,88.45044
Y18346,3.43805764,104.32616
Y18349,3.07160676,100.697424
Y18350,3.34450944,97.52228
Y18351,2.98321984,70.30676
Y18356,3.34450944,79.3786
Y18357,2.81031696,88.45044
Y18358,2.98321984,102.965384
Y18360,3.161284,77.11064
Y18361,3.43805764,77.11064
Y18363,3.161284,88.45044
Y18364,3.53289616,74.84268
Y18365,3.34450944,117.93392
Y18366,3.34450944,63.50288
Y18367,2.98321984,97.52228
Y18368,2.98321984,72.57472
Y18369,3.53289616,72.121128
Y18371,3.161284,104.32616
Y18372,3.161284,63.50288
Y18375,2.40064036,79.832192
Y18380,3.34450944,74.84268
Y18383,2.98321984,83.91452
Y18384,3.07160676,86.18248
Y18386,3.25225156,103.418976
Y18387,3.629025,122.46984
Y18388,3.25225156,82.553744
Y18390,3.25225156,77.11064
Y18391,3.43805764,86.636072
Y18395,2.81031696,82.100152
Y18400,2.64257536,108.86208
Y18401,3.34450944,79.3786
Y18402,3.161284,72.57472
Y18404,2.81031696,81.64656
Y18405,3.25225156,77.11064
Y18406,3.25225156,131.54168
Y18409,2.89612324,99.79024
Y18411,2.89612324,68.0388
Y18412,3.34450944,68.0388
Y18413,3.43805764,63.50288
Y18414,2.98321984,72.121128
Y18415,3.161284,76.203456
Y18419,2.89612324,72.57472
Y18420,3.25225156,83.91452
Y18424,2.98321984,77.11064
Y18425,2.47999504,82.100152
Y18426,2.725801,98.883056
Y18427,3.07160676,90.7184
Y18430,3.25225156,112.490816
Y18431,2.98321984,68.0388
Y18432,3.07160676,64.863656
Y18436,3.161284,95.25432
Y18437,3.25225156,72.57472
Y18438,2.47999504,56.699
Y18439,3.43805764,86.18248
Y18443,2.89612324,73.481904
Y18444,2.81031696,72.57472
Y18447,2.98321984,77.11064
Y18448,2.98321984,72.57472
Y18449,4.44450724,92.98636
Y18450,3.25225156,88.45044
Y18451,3.34450944,97.068688
Y18452,2.98321984,68.945984
Y18453,3.07160676,97.52228
Y18455,2.56064004,75.749864
Y18456,3.34450944,81.64656
Y18462,3.161284,78.017824
Y18464,2.725801,68.492392
Y18465,3.25225156,63.50288
Y18466,3.34450944,70.30676
Y18467,3.34450944,91.625584
Y18469,2.81031696,69.853168
Y18470,2.89612324,58.96696
Y18471,3.161284,89.811216
Y18472,3.161284,68.0388
Y18476,3.07160676,68.0388
Y18477,2.725801,58.96696
Y18479,3.43805764,99.79024
Y18480,2.98321984,72.57472
Y18481,3.72644416,87.543256
Y18482,2.725801,92.98636
Y18483,2.725801,86.18248
Y18486,3.53289616,122.923432
Y18487,3.161284,63.50288
Y18488,3.07160676,88.45044
Y18489,3.07160676,102.965384
Y18490,3.161284,68.0388
Y18492,3.82515364,117.93392
Y18493,3.43805764,151.95332
Y18494,2.81031696,79.832192
Y18495,2.81031696,71.667536
Y18497,3.161284,120.20188
Y18500,2.98321984,83.007336
Y18502,3.25225156,132.902456
Y18504,2.81031696,76.203456
Y18505,2.98321984,29.937072
Y18506,3.161284,106.59412
Y18508,3.629025,158.7572
Y18509,2.64257536,49.441528
Y18516,3.161284,77.564232
Y18517,2.98321984,112.490816
Y18521,3.53289616,74.84268
Y18522,3.53289616,74.84268
Y18524,2.98321984,145.14944
Y18525,3.07160676,98.429464
Y18526,2.89612324,78.471416
Y18527,3.25225156,104.32616
Y18531,2.89612324,66.224432
Y18533,3.161284,95.25432
Y18534,3.43805764,72.57472
Y18535,2.56064004,80.739376
Y18538,2.89612324,72.57472
Y18539,3.43805764,90.7184
Y18540,2.98321984,81.64656
Y18541,3.161284,79.832192
Y18542,3.25225156,72.57472
Y18543,2.81031696,86.18248
Y18545,3.43805764,104.32616
Y18547,2.64257536,65.77084
Y18550,3.72644416,88.45044
Y18555,3.53289616,82.553744
Y18559,2.98321984,72.57472
Y18561,2.81031696,70.30676
Y18562,3.07160676,72.57472
Y18563,3.25225156,70.30676
Y18564,3.43805764,97.52228
Y18565,3.07160676,104.779752
Y18568,3.629025,92.98636
Y18570,3.07160676,106.59412
Y18571,3.34450944,90.7184
Y18575,2.64257536,66.678024
Y18578,2.89612324,68.0388
Y18579,3.53289616,106.140528
Y18580,3.53289616,111.13004
Y18581,3.07160676,97.52228
Y18582,3.07160676,79.3786
Y18583,3.161284,76.203456
Y18584,3.34450944,131.54168
Y18585,3.07160676,79.3786
Y18588,2.98321984,67.131616
Y18589,2.98321984,98.883056
Y18590,2.89612324,70.30676
Y18591,3.25225156,76.657048
Y18592,3.34450944,94.800728
Y18597,3.161284,70.30676
Y18601,2.725801,84.368112
Y18602,2.64257536,72.57472
Y18604,3.07160676,77.11064
Y18608,3.34450944,74.389088
Y18609,3.25225156,65.77084
Y18610,3.43805764,140.61352
Y18611,3.07160676,108.86208
Y18612,3.07160676,92.98636
Y18613,2.81031696,77.11064
Y18614,2.89612324,78.925008
Y18615,3.25225156,74.84268
Y18617,3.53289616,78.925008
Y18618,3.161284,86.18248
Y18621,3.43805764,161.02516
Y18623,2.40064036,57.152592
Y18624,2.64257536,97.975872
Y18625,3.34450944,69.399576
Y18626,3.629025,83.91452
Y18628,2.725801,64.410064
Y18629,3.43805764,86.18248
Y18630,3.53289616,104.32616
Y18631,3.161284,76.203456
Y18632,3.53289616,104.779752
Y18633,3.161284,102.511792
Y18634,3.161284,95.25432
Y18635,3.07160676,86.18248
Y18636,3.161284,104.32616
Y18637,2.81031696,73.028312
Y18638,2.98321984,70.30676
Y18639,2.64257536,79.3786
Y18642,3.43805764,72.57472
Y18643,3.34450944,90.7184
Y18644,3.34450944,81.64656
Y18646,2.98321984,65.77084
Y18649,3.34450944,81.64656
Y18650,3.161284,86.18248
Y18651,3.34450944,90.7184
Y18654,2.98321984,68.0388
Y18655,3.25225156,77.11064
Y18656,3.07160676,87.996848
Y18657,3.43805764,88.45044
Y18658,2.64257536,70.30676
Y18659,3.161284,99.79024
Y18660,2.89612324,72.57472
Y18661,2.89612324,68.0388
Y18663,3.72644416,86.18248
Y18666,3.25225156,98.883056
Y18668,2.56064004,145.14944
Y18669,3.07160676,88.45044
Y18670,3.43805764,95.25432
Y18672,3.34450944,77.11064
Y18674,3.34450944,92.079176
Y18675,3.161284,71.667536
Y18676,2.98321984,82.100152
Y18679,3.161284,65.77084
Y18680,3.34450944,83.460928
Y18681,3.07160676,125.644984
Y18682,3.07160676,65.77084
Y18684,3.25225156,97.068688
Y18686,2.98321984,63.50288
Y18688,3.07160676,78.017824
Y18689,3.07160676,68.0388
Y18691,2.81031696,100.243832
Y18692,3.07160676,83.91452
Y18693,2.47999504,58.96696
Y18694,3.53289616,117.93392
Y18696,3.25225156,72.57472
Y18698,3.34450944,72.57472
Y18699,3.07160676,85.728888
Y18701,2.98321984,68.0388
Y18702,2.89612324,84.368112
Y18703,3.629025,81.64656
Y18704,2.725801,72.57472
Y18706,3.34450944,86.636072
Y18707,3.161284,77.11064
Y18708,3.25225156,74.84268
Y18709,3.25225156,113.398
Y18710,3.34450944,99.79024
Y18711,2.98321984,97.52228
Y18716,2.64257536,116.573144
Y18718,2.47999504,45.3592
Y18719,2.47999504,95.25432
Y18721,2.725801,86.18248
Y18722,3.34450944,68.0388
Y18723,2.81031696,54.43104
Y18724,3.629025,111.13004
Y18729,3.161284,98.883056
Y18730,3.07160676,90.7184
Y18731,2.725801,70.30676
Y18732,3.25225156,117.480328
Y18733,2.725801,80.739376
Y18734,2.725801,68.0388
Y18739,2.98321984,83.91452
Y18740,3.25225156,73.481904
Y18741,2.89612324,60.781328
Y18745,3.25225156,82.100152
Y18746,3.25225156,63.50288
Y18752,2.81031696,63.50288
Y18754,2.98321984,73.481904
Y18755,2.725801,65.77084
Y18756,3.25225156,68.0388
Y18757,2.89612324,86.18248
Y18759,2.81031696,74.84268
Y18760,2.98321984,69.399576
Y18762,2.98321984,69.853168
Y18763,3.161284,76.203456
Y18764,3.34450944,87.543256
Y18768,2.89612324,97.068688
Y18770,3.72644416,108.86208
Y18773,3.53289616,79.3786
Y18775,3.25225156,81.192968
Y18777,3.161284,58.96696
Y18779,3.07160676,78.017824
Y18783,3.629025,81.64656
Y18784,3.161284,92.98636
Y18785,2.98321984,111.13004
Y18786,2.725801,80.285784
Y18788,2.09612484,56.699
Y18789,3.07160676,72.57472
Y18796,3.43805764,98.883056
Y18797,3.07160676,74.389088
Y18801,3.07160676,90.7184
Y18805,3.34450944,91.171992
Y18806,2.725801,79.832192
Y18807,3.07160676,80.739376
Y18808,2.89612324,61.23492
Y18809,2.89612324,88.45044
Y18813,3.34450944,74.84268
Y18814,2.81031696,68.0388
Y18816,3.25225156,77.11064
Y18817,2.81031696,183.70476
Y18818,3.43805764,97.068688
Y18819,3.34450944,68.0388
Y18820,3.161284,70.30676
Y18822,2.64257536,74.84268
Y18823,3.43805764,90.7184
Y18825,3.25225156,83.91452
Y18827,3.07160676,90.7184
Y18828,,
Y18829,3.07160676,91.625584
Y18832,3.53289616,112.490816
Y18833,2.81031696,72.57472
Y18834,3.34450944,82.553744
Y18835,2.725801,68.0388
Y18836,3.07160676,72.57472
Y18837,3.25225156,75.296272
Y18840,3.25225156,107.954896
Y18841,3.07160676,68.945984
Y18842,3.34450944,74.84268
Y18843,3.43805764,147.4174
Y18844,3.161284,86.18248
Y18846,3.34450944,86.18248
Y18847,2.98321984,83.91452
Y18848,2.81031696,56.699
Y18851,2.89612324,87.089664
Y18854,2.81031696,82.100152
Y18855,2.81031696,56.699
Y18856,3.43805764,74.84268
Y18857,2.81031696,81.64656
Y18860,3.161284,104.32616
Y18861,2.40064036,68.0388
Y18862,3.72644416,77.11064
Y18863,3.53289616,81.64656
Y18864,2.81031696,113.398
Y18867,3.25225156,79.3786
Y18868,3.07160676,81.192968
Y18871,2.98321984,85.275296
Y18872,3.72644416,97.52228
Y18873,3.07160676,68.0388
Y18876,2.64257536,76.657048
Y18879,2.81031696,68.0388
Y18880,3.07160676,92.079176
Y18882,3.43805764,170.097
Y18883,3.07160676,71.213944
Y18884,3.43805764,72.57472
Y18885,3.07160676,68.945984
Y18886,2.725801,65.77084
Y18888,3.25225156,77.11064
Y18891,3.07160676,80.739376
Y18892,2.322576,77.564232
Y18898,2.81031696,88.45044
Y18899,3.07160676,88.45044
Y18900,2.89612324,61.23492
Y18901,2.81031696,73.481904
Y18904,3.07160676,74.84268
Y18905,2.98321984,86.18248
Y18906,3.629025,104.32616
Y18907,3.07160676,72.57472
Y18910,3.07160676,77.564232
